take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.04,-0.19,18,0.021815535706115146,0.021826387437944683,0.02183723916977422,0.6185673546367646,0.010048576479554382,9.436288547423994e-05,0.3712897059982069,10.0
0.04,-0.19,19,0.021815535706115146,0.021826387437944683,0.02183723916977422,0.6185673546367646,0.010048576479554382,9.436288547423994e-05,0.3712897059982069,10.0
0.04,-0.19,20,0.02181388719108925,0.021824738922918786,0.021835590654748327,0.6185673546367645,0.01005725287442749,9.436288547423991e-05,0.37128102960333376,10.0
0.04,-0.19,21,0.02178711423896543,0.02179796597079497,0.02180881770262451,0.6185673546367645,0.010198163148763373,9.436288547423991e-05,0.3711401193289979,10.0
0.05,-0.17,18,0.021759625280460125,0.02179545085794222,0.02183127643542432,0.5042735775600253,0.014109922329281769,0.0003256870680190704,0.4812908130426738,10.0
0.05,-0.17,19,0.021759625280460125,0.02179545085794222,0.02183127643542432,0.5042735775600253,0.014109922329281769,0.0003256870680190704,0.4812908130426738,10.0
0.06,-0.17,27,0.021747661321361293,0.02177989743112653,0.02181213354089177,0.5041230519561243,0.04383569656678353,0.0002803139979586044,0.45176093747913365,10.0
0.06,-0.17,28,0.021747661321361293,0.02177989743112653,0.02181213354089177,0.5041230519561243,0.04383569656678353,0.0002803139979586044,0.45176093747913365,10.0
0.04,-0.2,18,0.021730274893876234,0.021813828940960685,0.021897382988045132,0.6186347237259786,0.00937928655011082,0.0006962837257037277,0.3712897059982069,10.0
0.04,-0.2,19,0.021730274893876234,0.021813828940960685,0.021897382988045132,0.6186347237259786,0.00937928655011082,0.0006962837257037277,0.3712897059982069,10.0
